utility_success_rate_mean,utility_success_rate_std,attack_blocking_rate_mean,attack_blocking_rate_std,utility_success_rate_or_mean,utility_success_rate_or_std,attack_blocking_rate_or_mean,attack_blocking_rate_or_std,utility_success_rate_and_mean,utility_success_rate_and_std,attack_blocking_rate_and_mean,attack_blocking_rate_and_std,utility_success_rate_xor_mean,utility_success_rate_xor_std,attack_blocking_rate_xor_mean,attack_blocking_rate_xor_std,threshold_mean,threshold_std,utility_success_rate_intent_mean,utility_success_rate_intent_std,attack_blocking_rate_intent_mean,attack_blocking_rate_intent_std,utility_tn_mean,utility_fp_mean,attack_tp_mean,attack_fn_mean,utility_tn_or_mean,utility_fp_or_mean,attack_tp_or_mean,attack_fn_or_mean,utility_tn_and_mean,utility_fp_and_mean,attack_tp_and_mean,attack_fn_and_mean,utility_tn_xor_mean,utility_fp_xor_mean,attack_tp_xor_mean,attack_fn_xor_mean,utility_tn_intent_mean,utility_fp_intent_mean,attack_tp_intent_mean,attack_fn_intent_mean,utility_classified_as_utility_mean,utility_classified_as_ambiguous_mean,utility_classified_as_attack_mean,utility_classified_as_novel_mean,attack_classified_as_utility_mean,attack_classified_as_ambiguous_mean,attack_classified_as_attack_mean,attack_classified_as_novel_mean,training_samples_mean,utility_ambiguous_pct_mean,utility_ambiguous_pct_std,utility_wrong_pct_mean,utility_wrong_pct_std,attack_ambiguous_pct_mean,attack_ambiguous_pct_std,attack_wrong_pct_mean,attack_wrong_pct_std,eval_type,agent,fraction,seeds
89.29384965831434,1.2885772777887,75.69253348009539,1.7647718413232465,82.53606681852695,0.8386758555191592,96.93634195560448,0.27086448468599394,89.29384965831434,1.2885772777887,75.69253348009539,1.7647718413232465,82.53606681852695,0.8386758555191592,96.93634195560448,0.27086448468599394,1.0,0.0,87.92710706150342,0.0,87.17666483214089,0.0,392,47,1375,442,362,77,1761,56,392,47,1375,442,362,77,1761,56,386,53,1584,233,239,287,15,43,0,605,3060,0,307,49.20091324200913,0.9309079012728371,2.5114155251141552,0.9309079012728363,16.507503410641203,0.6753643734692845,0.0,0.0,standard,workspace,0.7,3
89.63900609470231,1.0699400631805405,75.69253348009539,1.7647718413232465,82.7044986648729,0.5670970653038663,96.93634195560448,0.27086448468599394,89.63900609470231,1.0699400631805405,75.69253348009539,1.7647718413232465,82.7044986648729,0.5670970653038663,96.93634195560448,0.27086448468599394,1.0,0.0,87.60268248435558,0.1821114155950373,87.17666483214089,0.0,14659,1694,1375,442,13525,2828,1761,56,14659,1694,1375,442,13525,2828,1761,56,14326,2027,1584,233,8943,10765,522,1555,0,605,3060,0,307,49.41537021326792,0.655507415727939,2.3912561289306526,0.8445987379339543,16.507503410641203,0.6753643734692845,0.0,0.0,weighted_9:1,workspace,0.7,3
89.9284534947716,0.6291112896526218,75.69253348009539,1.7647718413232465,83.2507796734544,0.5208244199808671,96.93634195560448,0.27086448468599394,89.9284534947716,0.6291112896526218,75.69253348009539,1.7647718413232465,83.2507796734544,0.5208244199808671,96.93634195560448,0.27086448468599394,1.0,0.0,88.4608328747019,0.5169327757697805,87.17666483214089,0.0,1634,183,1375,442,1513,304,1761,56,1634,183,1375,442,1513,304,1761,56,1607,210,1584,233,1001,1210,58,170,0,605,3060,0,307,49.62554442741367,1.5123317860794288,2.3736919806511687,0.8291222769487415,16.507503410641203,0.6753643734692845,0.0,0.0,weighted_1:1,workspace,0.7,3
